id,imdbid,title,release,runtime,budget,revenue,popularity,vote_average,vote_count
2288,tt0376541,Closer,2004,104,27000000,115505027,10.861,6.7,845
2289,tt0159365,Cold Mountain,2003,154,79000000,173013509,9.64554,6.7,545
2291,tt0099871,Jacob's Ladder,1990,113,25000000,25965144,8.17686,7.3,376
2292,tt0109445,Clerks,1994,92,27000,3151130,10.5134,7.4,769
2293,tt0113749,Mallrats,1995,94,6000000,2122561,8.25547,6.8,400
2294,tt0261392,Jay and Silent Bob Strike Back,2001,104,22000000,33788161,11.6194,6.4,491
2295,tt0424345,Clerks II,2006,97,5000000,26888376,8.46673,6.9,407
2300,tt0117705,Space Jam,1996,88,80000000,250200000,11.0543,6.5,1335
2309,tt0494238,Inkheart,2008,106,60000000,57490374,13.5709,6,610
2310,tt0442933,Beowulf,2007,115,70000000,195735876,9.95119,5.5,855
2320,tt0116253,Executive Decision,1996,133,55000000,121969216,13.1063,5.8,261
2321,tt0095593,Married to the Mob,1988,104,10000000,21486757,5.61118,5.8,67
2324,tt0472126,Local Color,2006,107,3250000,32788,1.39339,6.1,8
2334,tt0295721,Taxi 3,2003,82,14500000,65497208,5.89286,5.5,367
2355,tt0490204,Reign Over Me,2007,124,20000000,22222308,10.0271,7.1,340
2359,tt0386032,Sicko,2007,123,9000000,24538513,6.76609,7.3,241
2360,tt0195234,Saving Grace,2000,93,10000000,26330482,5.13955,6.3,115
2395,tt0463872,Asterix at the Olympic Games,2008,116,97250400,132900000,9.67194,5,486
2436,tt0106761,Double Dragon,1994,89,3500000,2341309,5.19077,3.9,65
2453,tt0102005,Harley Davidson and the Marlboro Man,1991,98,23000000,7434726,7.33819,6.1,86
2454,tt0499448,The Chronicles of Narnia: Prince Caspian,2008,150,225000000,419651413,12.4909,6.3,1668
2486,tt0449010,Eragon,2006,104,100000000,249288105,9.85113,4.9,990
2493,tt0093779,The Princess Bride,1987,98,16000000,30857814,15.1527,7.6,1518
2501,tt0258463,The Bourne Identity,2002,119,60000000,214034224,21.0401,7.3,3640
2502,tt0372183,The Bourne Supremacy,2004,108,75000000,288500217,20.4043,7.2,2873
2503,tt0440963,The Bourne Ultimatum,2007,115,70000000,442824138,18.1733,7.3,2938
2539,tt0371246,Spanglish,2004,130,80000000,55041367,11.2028,5.8,375
2567,tt0338751,The Aviator,2004,170,116000000,102000000,9.86738,7,1526
2575,tt0236784,The Tailor of Panama,2001,109,21000000,28008462,6.22693,6.2,97
2604,tt0096969,Born on the Fourth of July,1989,145,14000000,161001698,13.6176,6.7,403
2610,tt0338427,Shopgirl,2005,104,10284523,11588205,4.34905,5.7,80
2612,tt0100201,Mr. Destiny,1990,110,20000000,15379253,4.41493,6.1,60
2616,tt0098554,Uncle Buck,1989,100,15000000,79258538,8.13754,6.6,338
2617,tt0095253,The Great Outdoors,1988,91,24000000,43455230,11.6662,6.4,155
2619,tt0088161,Splash,1984,111,8000000,69821334,8.4416,6.1,328
2620,tt0090660,Armed and Dangerous,1986,88,12000000,15945534,5.03767,5.3,46
2621,tt0122459,Return to Me,2000,115,24000000,36609995,5.26973,6.1,68
2636,tt0111255,The Specialist,1994,110,45000000,170362582,10.3882,5.5,317
2637,tt0265349,The Mothman Prophecies,2002,119,32000000,55157539,8.50563,6.1,307
2639,tt0118954,Deconstructing Harry,1997,96,20000000,10686841,6.28052,7.3,188
2642,tt0313737,Two Weeks Notice,2002,101,60000000,93354918,7.73853,5.9,505
2649,tt0119174,The Game,1997,129,50000000,109423648,14.8256,7.5,1556
2652,tt0424136,Hard Candy,2005,103,950000,7022209,9.62025,6.8,726
2654,tt0113409,In the Mouth of Madness,1994,95,8000000,8946600,8.49764,7.1,307
2655,tt0161081,What Lies Beneath,2000,130,100000000,155464351,9.5005,6.3,504
2662,tt0251736,House of 1000 Corpses,2003,89,7000000,16829545,11.0091,6,310
2666,tt0118929,Dark City,1998,100,27000000,27200316,12.852,7.2,838
2667,tt0185937,The Blair Witch Project,1999,81,60000,248000000,14.8384,6.3,1090
2668,tt0162661,Sleepy Hollow,1999,105,100000000,206071502,11.0724,6.9,1774
2669,tt0086993,The Bounty,1984,132,25000000,8613462,7.49291,6.5,109
2671,tt0178868,Ringu,1998,96,1200000,8690429,6.48613,6.9,310
2675,tt0286106,Signs,2002,106,72000000,408247917,11.2116,6.4,1624
2687,tt0104850,Memoirs of an Invisible Man,1992,99,40000000,14358033,6.0641,5.7,127
2698,tt0413099,Evan Almighty,2007,96,175000000,173000000,9.15688,5.3,1194
2749,tt0179626,15 Minutes,2001,120,60000000,56359980,12.1499,5.7,194
2755,tt0257360,About Schmidt,2002,125,30000000,105834556,11.0665,6.7,365
2756,tt0096754,The Abyss,1989,139,70000000,90000098,9.80958,7.1,822
2757,tt0268126,Adaptation.,2002,114,19000000,32801173,11.6245,7.3,649
2768,tt0080365,American Gigolo,1980,117,4800000,22743674,11.5327,5.9,137
2770,tt0252866,American Pie 2,2001,108,30000000,287553595,10.251,6,1375
2778,tt0109447,Clifford,1994,89,19000000,7411659,2.45929,5.3,17
2787,tt0134847,Pitch Black,2000,108,23000000,53187659,6.4244,6.7,1812
2788,tt0110950,Reality Bites,1994,99,11500000,20079850,6.51459,6.5,180
2789,tt0296572,The Chronicles of Riddick,2004,119,105000000,115772733,5.06035,6.3,1593
2800,tt0398375,Rumor Has It...,2005,97,70000000,88933562,6.15821,5.3,309
2832,tt0309698,Identity,2003,90,30000000,90259536,17.9559,7.1,1090
2898,tt0119822,As Good as It Gets,1997,139,50000000,314178011,9.37405,7.2,946
2900,tt0138304,The Astronaut's Wife,1999,109,75000000,19598588,14.7059,5.5,263
2907,tt0101272,The Addams Family,1991,99,30000000,191502426,12.9625,6.7,871
2924,tt0101393,Backdraft,1991,137,75000000,152368585,9.88373,6.4,360
2925,tt0116313,The First Wives Club,1996,102,26000000,116400000,10.1773,6.5,172
2959,tt0762114,License to Wed,2007,91,35000000,69307224,7.10208,5.3,258
2976,tt0427327,Hairspray,2007,117,50000000,90450008,7.76804,6.5,738
2977,tt0416508,Becoming Jane,2007,120,16500000,37311672,7.82974,6.9,325
2978,tt0097428,Ghostbusters II,1989,108,37000000,215394738,16.4142,6.3,1131
2989,tt0083001,Roar,1981,102,17000000,2000000,1.30726,5.6,19
3033,tt0120684,Gods and Monsters,1998,105,10000000,6451628,6.78802,6.8,82
3036,tt0109836,Mary Shelley's Frankenstein,1994,123,45000000,112006296,14.2878,6.1,272
3040,tt0403358,Night Watch,2004,114,4200000,32000000,8.80387,6.3,212
3049,tt0109040,Ace Ventura: Pet Detective,1994,86,15000000,107217396,11.248,6.4,1684
3050,tt0118998,Doctor Dolittle,1998,85,71000000,294456605,9.43908,5.4,705
3093,tt0430912,Basic Instinct 2,2006,114,70000000,38629478,15.3219,4.6,183
3097,tt0307596,"The Tulse Luper Suitcases, Part 1: The Moab Story",2003,127,10000000,25800,0.524432,7.8,5
3131,tt0217505,Gangs of New York,2002,167,100000000,193772504,14.9224,7.1,1964
3132,tt0280486,Bad Company,2002,116,70000000,65977295,9.54002,5.4,232
3172,tt0219965,Bandits,2001,123,75000000,67631903,13.1368,6.2,307
3176,tt0266308,Battle Royale,2000,114,4500000,25000000,12.7011,7.3,992
3291,tt0433383,"Good Night, and Good Luck.",2005,93,7000000,54600000,7.5231,6.8,274
3432,tt0780571,Mr. Brooks,2007,120,20000000,41637263,7.42381,6.8,543
3489,tt0411061,88 Minutes,2007,108,30000000,16930884,8.55297,5.7,323
3509,tt0405296,A Scanner Darkly,2006,100,8700000,7659918,11.643,6.8,540
3512,tt0114781,Under Siege 2: Dark Territory,1995,100,60000000,104324083,7.49025,5.6,217
3525,tt0096463,Working Girl,1988,114,28000000,103173635,8.31895,6.5,242
3536,tt0141926,U-571,2000,116,62000000,127666415,7.87992,6.1,345
3563,tt0762107,I Now Pronounce You Chuck & Larry,2007,115,85000000,186072214,6.6458,5.8,640
3573,tt0116191,Emma,1996,121,6000000,22231658,6.59301,6.7,152
3580,tt0824747,Changeling,2008,141,55000000,113020255,11.6724,7.3,1151
3586,tt0110907,Prêt-à-Porter,1994,133,15000000,11300653,6.25943,5.3,33
3594,tt0481369,The Number 23,2007,101,30000000,77566815,8.14094,6.3,1045
3595,tt0117438,Ransom,1996,117,80000000,309492681,8.77219,6.4,482
3597,tt0119345,I Know What You Did Last Summer,1997,100,17000000,125586134,7.41716,5.6,698
3600,tt0130018,I Still Know What You Did Last Summer,1998,100,65000000,40002112,11.023,5.1,381
3604,tt0080745,Flash Gordon,1980,111,35000000,27107960,6.34698,6.1,237
3638,tt0481141,No Reservations,2007,104,28000000,92601050,9.67232,6.1,336
3683,tt0418689,Flags of Our Fathers,2006,132,90000000,65900249,9.22449,6.7,532
3877,tt0469623,Things We Lost in the Fire,2007,113,16000000,2849142,11.4463,6.7,90
3902,tt0368794,I'm Not There.,2007,135,20000000,4001121,9.35156,6.6,202
3933,tt0121164,Corpse Bride,2005,77,40000000,117195061,12.92,7.2,1957
3980,tt0090887,Critters,1986,82,2000000,13167232,10.1138,5.9,221
3981,tt0207201,What Women Want,2000,127,70000000,374111707,9.96308,6.1,1021
3989,tt0372588,Team America: World Police,2004,98,32000000,50907422,11.4289,6.6,667
4011,tt0094721,Beetlejuice,1988,92,15000000,73326666,10.6274,7.1,1475
4012,tt0247199,The Believer,2001,98,1500000,416925,8.12811,6.8,152
4105,tt0096933,Black Rain,1989,125,30000000,45892212,6.97341,6.2,250
4108,tt0293662,The Transporter,2002,92,21000000,43928932,13.2174,6.6,1724
4133,tt0221027,Blow,2001,124,53000000,83282296,12.3322,7.4,1352
4141,tt0465602,Shoot 'Em Up,2007,86,39000000,26820641,7.25909,6.3,589
4147,tt0257044,Road to Perdition,2002,117,80000000,181001478,13.4267,7.3,1102
4148,tt0959337,Revolutionary Road,2008,119,35000000,75225693,12.2659,6.8,824
4203,tt0095675,Women on the Verge of a Nervous Breakdown,1988,88,700000,7179298,5.47033,7.6,149
4232,tt0117571,Scream,1996,111,14000000,173046663,13.3264,7,1520
4233,tt0120082,Scream 2,1997,120,24000000,172363301,11.2648,6.1,856
4234,tt0134084,Scream 3,2000,116,40000000,161834276,9.73837,5.7,749
4244,tt0219854,The Kid,2000,104,65000000,69700000,15.0457,6,242
4247,tt0175142,Scary Movie,2000,88,19000000,278019771,12.4467,6,1468
4248,tt0257106,Scary Movie 2,2001,83,45000000,141220678,10.8691,5.4,1019
4251,tt0420332,Veer-Zaara,2004,192,7000000,29385320,3.31952,7.5,67
4256,tt0306047,Scary Movie 3,2003,84,48000000,220673217,11.1422,5.8,948
4257,tt0362120,Scary Movie 4,2006,83,45000000,178262620,13.0967,5.3,779
4258,tt0795461,Scary Movie 5,2013,86,20000000,78378744,14.2728,4.6,813
4327,tt0160127,Charlie's Angels,2000,98,92000000,264105545,9.77499,5.6,1253
4347,tt0783233,Atonement,2007,123,30000000,129266061,8.91334,7.4,1075
4348,tt0414387,Pride & Prejudice,2005,135,28000000,121147947,14.4391,7.8,1406
4349,tt0431197,The Kingdom,2007,110,70000000,86658558,13.8423,6.5,517
4379,tt0369735,Monster-in-Law,2005,101,43000000,154749918,6.32838,5.6,413
4380,tt0358135,Shall We Dance?,2004,107,50000000,170128460,9.08254,5.9,308
4413,tt0476964,The Brave One,2007,122,70000000,69766619,11.8027,6.4,258
4421,tt0119173,G.I. Jane,1997,125,50000000,48169156,9.37934,6,404
4442,tt0355295,The Brothers Grimm,2005,118,88000000,105316267,15.6615,5.6,847
4464,tt0329575,Seabiscuit,2003,141,87000000,148336445,7.85167,6.8,219
4476,tt0110322,Legends of the Fall,1994,133,30000000,160638883,12.199,7.2,636
4477,tt0118972,The Devil's Own,1997,107,90000000,140807547,10.6751,5.9,300
4478,tt0107211,Indecent Proposal,1993,117,38000000,266614059,7.11812,5.8,300
4488,tt0080761,Friday the 13th,1980,95,550000,59754601,12.1467,6.4,622
4512,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,160,30000000,14711793,10.1113,7,792
4513,tt0389722,30 Days of Night,2007,113,30000000,75505973,8.76455,6.2,784
4515,tt0891527,Lions for Lambs,2007,92,35000000,63215872,5.80986,6,223
4517,tt0414055,Elizabeth: The Golden Age,2007,114,55000000,74237563,7.60824,6.6,310
4518,tt0127536,Elizabeth,1998,124,30000000,82150642,7.56632,7.2,346
4523,tt0461770,Enchanted,2007,107,85000000,340487652,11.4478,6.6,1512
4538,tt0838221,The Darjeeling Limited,2007,91,16000000,24377151,6.49347,7.1,876
4547,tt0258000,Panic Room,2002,111,48000000,196397415,14.9695,6.6,1303
4551,tt0377471,Be Cool,2005,118,53000000,95226116,13.3142,5.4,296
4553,tt0361862,The Machinist,2004,101,5000000,8203235,10.7376,7.3,1280
4564,tt1000774,Sex and the City,2008,145,65000000,415252786,9.17033,6,525
4566,tt0465538,Michael Clayton,2007,119,25000000,92991835,7.85708,6.6,508
4584,tt0114388,Sense and Sensibility,1995,136,16500000,135000000,10.6732,7.2,364
4587,tt0100140,Mermaids,1990,110,31000000,35419397,5.55237,6.5,124
4597,tt0913354,Armored,2009,88,20000000,22942221,9.95166,5.5,211
4599,tt0350028,Raising Helen,2004,119,50000000,49718611,12.4489,5.9,195
4614,tt0164184,The Sum of All Fears,2002,124,68000000,193000000,9.26814,5.9,447
4629,tt0465436,December Boys,2007,105,4000000,46474,4.66169,6.2,79
4638,tt0425112,Hot Fuzz,2007,121,12000000,80573774,13.5352,7.4,2252
4643,tt0406816,The Guardian,2006,139,70000000,55011732,10.0318,6.8,394
4689,tt0310775,Sympathy for Mr. Vengeance,2002,121,4000000,1954937,6.3147,7.3,302
4722,tt0106452,Body Snatchers,1993,87,13000000,428868,6.55969,5.8,102
4723,tt0405336,Southland Tales,2006,144,17000000,374743,6.24259,5.2,154
4771,tt0452623,Gone Baby Gone,2007,113,19000000,34619699,6.14852,7.2,1034
4806,tt0163187,Runaway Bride,1999,116,70000000,309457509,8.91947,5.8,472
4824,tt0119395,The Jackal,1997,124,60000000,159330280,11.1319,6.1,536
4836,tt0375912,Layer Cake,2004,105,6500000,11850214,9.64221,7,565
4858,tt0427392,The Invasion,2007,99,80000000,15071514,5.22884,5.7,366
4911,tt0279331,Dark Blue,2002,118,15000000,9237470,4.98408,6.5,86
4912,tt0270288,Confessions of a Dangerous Mind,2002,113,30000000,33013805,7.64583,6.6,281
4912,tt0270288,Confessions of a Dangerous Mind,2002,113,30000000,33013805,11.3311,6.6,281
4922,tt0421715,The Curious Case of Benjamin Button,2008,166,150000000,333932083,17.9348,7.3,3398
4927,tt0138414,Edge of Seventeen,1998,99,1500000,870751,1.66647,5.7,29
4935,tt0347149,Howl's Moving Castle,2004,119,24000000,234710455,16.136,8.2,2049
4942,tt0379865,Leatherheads,2008,114,58000000,41299492,9.37102,5.7,131
4944,tt0887883,Burn After Reading,2008,96,37000000,163720069,13.2068,6.5,1251
4951,tt0147800,10 Things I Hate About You,1999,97,16000000,53478166,12.07,7.3,1768
4958,tt0146984,The Legend of Bagger Vance,2000,126,80000000,39459427,9.03488,6.4,259
4959,tt0963178,The International,2009,118,50000000,60161391,6.58361,6,373
4961,tt0119675,Mimic,1997,105,30000000,25480490,9.12891,5.7,255
4964,tt0478311,Knocked Up,2007,129,30000000,219076518,9.05852,6.2,1255
4967,tt0171433,Keeping the Faith,2000,127,30000000,37036004,6.04559,5.9,161
4970,tt0348836,Gothika,2003,98,40000000,141591324,10.9391,5.8,643
4978,tt0090633,An American Tail,1986,80,9000000,84542002,11.9285,6.6,344
4982,tt0765429,American Gangster,2007,157,100000000,266465037,9.64454,7.4,1527
4995,tt0118749,Boogie Nights,1997,155,15000000,43101594,7.59568,7.5,812
4997,tt0335563,Wonderland,2003,104,5000000,2466444,8.06212,6.2,73
5038,tt0497465,Vicky Cristina Barcelona,2008,96,15000000,96408652,9.64854,6.7,1050
5123,tt0426931,August Rush,2007,114,25000000,66122026,8.87405,7.2,821
5125,tt0804522,Rendition,2007,120,27500000,24748670,13.4826,6.2,207
5137,tt0346156,Sky Captain and the World of Tomorrow,2004,107,70000000,57958696,9.64113,5.7,445
5143,tt0091167,Hannah and Her Sisters,1986,107,6400000,40084041,9.57874,7.6,224
5172,tt0469263,The Astronaut Farmer,2006,104,13000000,11130889,6.86215,6.2,124
5174,tt0293564,Rush Hour 3,2007,91,140000000,258022233,9.71811,6.1,801
5175,tt0266915,Rush Hour 2,2001,90,90000000,347325802,8.34599,6.4,1078
5176,tt0381849,3:10 to Yuma,2007,122,55000000,70016220,18.0791,6.9,1210
5236,tt0373469,Kiss Kiss Bang Bang,2005,103,15000000,15785148,11.7605,7.2,900
5255,tt0338348,The Polar Express,2004,100,165000000,305875730,14.2754,6.4,1524
5279,tt0280707,Gosford Park,2001,137,19800000,87754044,14.1011,6.8,256
5289,tt0402910,Chaos,2005,106,20000000,10289,9.51795,6.1,278
5333,tt0094667,Apartment Zero,1988,124,4000000,670774,3.92771,6.9,12
5375,tt0486583,Fred Claus,2007,116,100000000,97838349,5.5021,5.5,211
5393,tt0308353,Happily N'Ever After,2006,75,47000000,38085778,13.1399,4.6,108
5470,tt0120604,Beowulf,1999,95,20000000,1531251,7.74577,4.4,52
5491,tt0185183,Battlefield Earth,2000,118,44000000,21400000,5.27693,3,259
5503,tt0106977,The Fugitive,1993,130,44000000,368875760,10.0894,7.2,1240
5548,tt0093870,RoboCop,1987,102,13000000,53000000,13.4856,7.1,1494
5549,tt0100502,RoboCop 2,1990,117,35000000,45681173,10.9699,5.6,498
5550,tt0107978,RoboCop 3,1993,104,22000000,10696210,8.6858,4.2,309
5551,tt0186566,Space Cowboys,2000,130,65000000,128884132,7.45761,6.3,407
5559,tt0389790,Bee Movie,2007,91,150000000,287594577,8.77437,5.7,1208
5683,tt0089791,Pee-wee's Big Adventure,1985,90,6000000,40940662,11.4614,6.6,239
5689,tt0080453,The Blue Lagoon,1980,104,4500000,58853106,11.5786,5.8,422
5693,tt0091217,Hoosiers,1986,114,9000000,28607524,6.4845,7.1,143
5723,tt0907657,Once,2007,85,160000,20710513,10.3571,7.4,457
5820,tt0443632,The Sentinel,2006,108,60000000,77920346,12.9154,5.8,230
5825,tt0097958,National Lampoon's Christmas Vacation,1989,97,27000000,71320000,9.80257,7.1,668
5851,tt0284490,Showtime,2002,95,85000000,77741732,4.91786,5.3,286
5852,tt0225071,Angel Eyes,2001,102,53000000,29700000,5.3962,5.5,91
5857,tt0897361,I Know Who Killed Me,2007,105,12000000,9620399,4.96144,4,81
5876,tt0884328,The Mist,2007,126,18000000,57096190,8.43564,6.7,1438
5894,tt0112541,Blue in the Face,1995,83,2000000,1275000,11.5281,6.8,28
5896,tt0086987,Bolero,1984,105,7000000,8914881,1.45649,3.4,23
5915,tt0758758,Into the Wild,2007,148,15000000,56255142,15.4235,7.8,3139
5955,tt0237572,The Pledge,2001,123,35000000,29400000,12.8066,6.6,221
5966,tt0343135,Along Came Polly,2004,90,42000000,171963386,15.7255,5.8,795
6023,tt0431308,P.S. I Love You,2007,126,30000000,156835339,10.3049,7,1011
6038,tt0300471,Shanghai Knights,2003,115,50000000,88323487,7.46978,6,707
6068,tt0120828,Six Days Seven Nights,1998,98,70000000,164000000,18.3242,5.6,343
6072,tt0118531,One Eight Seven,1997,119,20000000,5716080,6.47649,6.5,141
6073,tt0236493,The Mexican,2001,123,57000000,147845033,9.95841,5.8,453
6075,tt0106519,Carlito's Way,1993,144,30000000,36516012,8.69851,7.7,805
6114,tt0103874,Dracula,1992,128,40000000,215862692,16.7777,7.1,1087
6116,tt0120185,Spice World,1997,93,25000000,100000000,4.25752,4.7,124
6171,tt0285531,Dreamcatcher,2003,136,68000000,75715436,7.69485,5.2,574
6278,tt0253556,Reign of Fire,2002,101,60000000,43061982,13.0673,6,684
6279,tt0108147,Sister Act 2: Back in the Habit,1993,107,38000000,57319029,12.9868,5.9,384
6280,tt0110216,Junior,1994,109,60000000,37000000,6.71022,4.7,381
6282,tt0200550,Coyote Ugly,2000,100,45000000,113916474,15.6508,5.8,590
6283,tt0119715,MouseHunt,1997,98,38000000,122417389,6.45623,6.2,297
6312,tt0237534,Brotherhood of the Wolf,2001,137,29000000,70752904,11.5643,6.6,404
6341,tt0085255,Blue Thunder,1983,109,22000000,42313354,10.4564,5.9,117
6346,tt0115862,The Chamber,1996,113,50000000,22540359,3.99849,5.9,62
6415,tt0120188,Three Kings,1999,114,75000000,108000000,12.2876,6.6,709
6435,tt0120791,Practical Magic,1998,104,75000000,46683377,7.75779,6.3,348
6439,tt0376105,Racing Stripes,2005,102,30000000,93772522,4.81705,5.1,127
6466,tt0329101,Freddy vs. Jason,2003,97,30000000,114908830,14.0157,5.8,608
6477,tt0952640,Alvin and the Chipmunks,2007,92,60000000,361366633,11.8052,5.5,1212
6479,tt0480249,I Am Legend,2007,101,150000000,585349010,11.3794,6.9,4977
6488,tt0099052,Arachnophobia,1990,103,31000000,53208180,5.41843,6.2,445
6499,tt0120389,Turbo: A Power Rangers Movie,1997,99,10000000,17979739,5.43675,4.6,60
6519,tt0377818,The Dukes of Hazzard,2005,104,50000000,110803676,9.03947,5.1,321
6520,tt0113071,First Knight,1995,134,55000000,127600435,15.1783,5.9,319
6522,tt0123964,Life,1999,108,80000000,73345029,7.57944,6.4,179
6538,tt0472062,Charlie Wilson's War,2007,102,75000000,119000410,9.97916,6.5,342
6552,tt0138510,Idle Hands,1999,92,25000000,4152230,6.85163,6.1,183
6557,tt0988595,27 Dresses,2008,111,30000000,160259319,10.3422,6.1,1013
6575,tt0841046,Walk Hard: The Dewey Cox Story,2007,96,35000000,18317151,7.21993,6.6,214
6615,tt0805564,Lars and the Real Girl,2007,106,12000000,11293663,8.02512,7.1,517
6637,tt0465234,National Treasure: Book of Secrets,2007,124,130000000,457363168,12.8544,6.1,1782
6639,tt0484740,Love in the Time of Cholera,2007,139,45000000,4607608,5.20735,6.5,84
6687,tt0800241,Transsiberian,2008,111,15000000,5926410,12.4977,6.5,197
6723,tt0100514,The Rookie,1990,120,10000000,21633874,8.11059,5.6,134
6795,tt0406375,Zathura: A Space Adventure,2005,101,65000000,64321501,10.6956,6.1,808
6877,tt0427229,Failure to Launch,2006,97,50000000,128406887,9.43801,5.5,407
6947,tt0368447,The Village,2004,108,60000000,256697520,8.17271,6.2,1101
6950,tt0114069,Outbreak,1995,127,50000000,189859560,13.6764,6.4,522
6957,tt0405422,The 40 Year Old Virgin,2005,116,26000000,109449237,11.5197,6.2,2020
6961,tt0372532,The Wedding Date,2005,88,15000000,47175038,5.6153,6.2,238
6963,tt0384680,The Weather Man,2005,101,20000000,12482775,8.34587,6,292
6964,tt0337741,Something's Gotta Give,2003,128,80000000,266728738,8.52485,6.3,422
6972,tt0455824,Australia,2008,165,130000000,49554002,9.56614,6.3,712
6973,tt0478134,In the Valley of Elah,2007,124,23000000,29541790,9.60455,6.6,265
6977,tt0477348,No Country for Old Men,2007,122,25000000,171600000,15.5655,7.7,3083
6978,tt0090728,Big Trouble in Little China,1986,99,25000000,11000000,11.1099,7.1,727
7090,tt0209077,Ken Park,2002,97,1300000,447741,12.6304,5.7,136
7091,tt0098577,Vampire's Kiss,1988,103,2000000,725131,3.26543,6,75
7095,tt0116669,Jack,1996,113,45000000,58620973,6.28724,5.9,340
7131,tt0338526,Van Helsing,2004,132,160000000,300257475,12.6433,6,1674
7183,tt0457433,Perfect Stranger,2007,109,60795000,73090611,9.92525,5.4,242
7191,tt1060277,Cloverfield,2008,85,25000000,170764026,12.8681,6.4,2297
7211,tt0480242,Dan in Real Life,2007,98,25000000,68377859,8.93655,6.5,363
7214,tt0393162,Coach Carter,2005,136,30000000,76669806,11.0937,7.3,510
7220,tt0330793,The Punisher,2004,124,33000000,54700105,18.2509,6.1,786
7233,tt0376108,Rebound,2005,103,45000000,16809014,4.37346,5.2,96
7270,tt0325805,Matchstick Men,2003,116,62000000,65565672,5.53927,6.9,515
7278,tt1073498,Meet the Spartans,2008,84,30000000,84646831,6.41675,3.8,370
7288,tt0266489,Duplex,2003,89,40000000,19322135,12.1604,5.9,500
7299,tt0238380,Equilibrium,2002,107,20000000,5359645,12.6716,6.9,1584
7303,tt0252076,Maid in Manhattan,2002,105,55000000,154906693,7.29194,5.6,493
7304,tt0404390,Running Scared,2006,122,17000000,9500000,7.43554,7,332
7305,tt0106246,Alive,1993,120,32000000,36733909,8.66229,6.7,383
7326,tt0467406,Juno,2007,96,7500000,231411584,11.7916,7,2313
7341,tt0144814,The Rage: Carrie 2,1999,104,21000000,17762705,4.76659,5.1,79
7345,tt0469494,There Will Be Blood,2007,158,25000000,77208711,8.20063,7.9,1581
7350,tt0825232,The Bucket List,2007,97,45000000,175372502,9.07064,7,1138
7351,tt0903627,Julia,2008,138,6000000,1300000,2.00203,7.2,23
7364,tt0318649,Sahara,2005,124,130000000,119269486,8.94624,5.7,440
7442,tt0102945,Sleeping with the Enemy,1991,99,19000000,174999005,8.56069,6.1,228
7443,tt0120630,Chicken Run,2000,84,45000000,224834564,11.8342,6.5,1190
7445,tt0765010,Brothers,2009,104,26000000,43318349,9.10892,6.8,650
7446,tt0942385,Tropic Thunder,2008,107,92000000,188072649,8.98094,6.5,1707
7450,tt0120913,Titan A.E.,2000,94,75000000,36754634,7.51563,6.3,320
7451,tt0295701,xXx,2002,124,70000000,277448382,12.7224,5.8,1454
7453,tt0371724,The Hitchhiker's Guide to the Galaxy,2005,109,50000000,104478416,13.2573,6.6,1340
7459,tt0811080,Speed Racer,2008,135,120000000,93945766,7.13417,5.7,359
7461,tt0443274,Vantage Point,2008,90,40000000,151161491,7.00165,6.3,731
7484,tt0400717,Open Season,2006,83,85000000,197309027,11.7442,6.1,676
7485,tt0822854,Shooter,2007,124,61000000,95696996,14.2469,6.9,1495
7840,tt0443649,"10,000 BC",2008,109,105000000,266000000,13.9938,5.1,934
7913,tt0405508,Rang De Basanti,2006,157,2200000,11502151,4.10205,7.2,98
7942,tt0425413,"Run, Fatboy, Run",2007,100,10000000,33000000,11.8405,6.2,241
7979,tt0419887,The Kite Runner,2007,128,20000000,73276047,5.97007,7.3,405
7980,tt0380510,The Lovely Bones,2009,136,65000000,93525586,12.7388,6.6,1101
7984,tt0107207,In the Name of the Father,1993,133,13000000,65796862,7.4059,7.6,363
8007,tt0159273,Behind Enemy Lines,2001,106,40000000,91753202,11.1856,6,464
8009,tt0091203,Highlander,1986,116,16000000,5900000,16.8704,6.8,642
8010,tt0102034,Highlander II: The Quickening,1991,91,30000000,15556340,8.03264,4.5,213
8011,tt0110027,Highlander: The Final Dimension,1994,99,26000000,36800000,6.86663,4.5,110
8012,tt0113161,Get Shorty,1995,105,30250000,115101622,12.6696,6.4,305
8055,tt0976051,The Reader,2008,124,32000000,113019290,7.93173,7.2,835
8068,tt0112851,Desperado,1995,104,7000000,25405445,6.95046,6.8,898
8130,tt0089017,Desperately Seeking Susan,1985,104,5000000,27400000,8.67935,6,99
8141,tt0796375,You Kill Me,2007,90,4000000,2426851,4.7253,6.2,82
8195,tt0122690,Ronin,1998,122,55000000,41610884,9.67209,6.8,670
8197,tt0119668,Midnight in the Garden of Good and Evil,1997,155,35000000,25105255,5.14591,6.3,161
8198,tt0258068,The Quiet American,2002,101,30000000,27674124,8.23045,6.5,82
8202,tt0402022,Æon Flux,2005,93,62000000,52304001,12.2019,5.4,717
8224,tt0134273,8MM,1999,123,40000000,96618699,7.47372,6.1,479
8265,tt1064932,Welcome to the Sticks,2008,106,11000000,53191886,7.25013,6.7,638
8270,tt0427470,The Lookout,2007,99,16000000,5367030,12.1535,6.6,209
8273,tt0328828,American Wedding,2003,103,55000000,231449203,14.3971,6,1158
8291,tt0107840,Poetic Justice,1993,109,14000000,27515786,6.9726,6.9,47
