id,tags
4380,"[{'id': 931, 'name': 'jealousy'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1342, 'name': 'dancing master'}]"
3989,"[{'id': 90, 'name': 'paris'}, {'id': 254, 'name': 'france'}, {'id': 487, 'name': 'cairo'}, {'id': 592, 'name': 'capitalism'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1160, 'name': 'egypt'}, {'id': 1242, 'name': 'war against terror'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1627, 'name': 'patriotism'}, {'id': 2314, 'name': 'pentagon'}, {'id': 2355, 'name': 'american dream'}, {'id': 2535, 'name': 'destroy'}, {'id': 2580, 'name': 'shipwreck'}, {'id': 2966, 'name': 'louvre'}, {'id': 3263, 'name': 'american  way of life'}, {'id': 3837, 'name': 'failure'}, {'id': 4596, 'name': 'panama'}, {'id': 5373, 'name': 'damage'}, {'id': 6086, 'name': 'government'}, {'id': 164889, 'name': 'eiffel tower paris'}, {'id': 210610, 'name': 'world politics'}, {'id': 218032, 'name': 'mass destruction'}]"
1970,"[{'id': 255, 'name': 'male nudity'}, {'id': 428, 'name': 'nurse'}, {'id': 907, 'name': 'japanese'}, {'id': 6095, 'name': 'house'}, {'id': 9714, 'name': 'remake'}, {'id': 10541, 'name': 'curse'}, {'id': 172972, 'name': 'old woman'}, {'id': 172980, 'name': 'catatonia'}, {'id': 172992, 'name': 'ghost child'}, {'id': 172998, 'name': 'remake of japanese film'}]"
8849,"[{'id': 242, 'name': 'new york'}, {'id': 1332, 'name': 'cheating'}, {'id': 1486, 'name': 'flirt'}, {'id': 4320, 'name': 'lover'}, {'id': 7476, 'name': 'older woman seduces younger guy'}, {'id': 9639, 'name': 'playboy'}]"
4553,"[{'id': 1382, 'name': 'factory'}, {'id': 4142, 'name': 'insomnia'}, {'id': 173957, 'name': 'post it'}, {'id': 173959, 'name': 'machinist'}, {'id': 173960, 'name': 'cleaning bathroom tile'}, {'id': 173966, 'name': 'osha'}, {'id': 173971, 'name': 'taunting'}, {'id': 173974, 'name': 'manhole'}, {'id': 173976, 'name': 'one armed man'}, {'id': 173977, 'name': 'torment'}, {'id': 173983, 'name': ""mother's day""}, {'id': 173986, 'name': 'losing weight'}, {'id': 173989, 'name': 'old photograph'}, {'id': 173990, 'name': 'dostoevsky'}]"
176,"[{'id': 1366, 'name': 'shotgun'}, {'id': 13000, 'name': 'based on short film'}, {'id': 13125, 'name': 'sadist'}, {'id': 13132, 'name': 'pistol'}, {'id': 157367, 'name': 'chained'}, {'id': 157375, 'name': 'bludgeoning'}, {'id': 157376, 'name': 'game of death'}]"
1677,"[{'id': 577, 'name': 'black people'}, {'id': 634, 'name': 'soul'}, {'id': 727, 'name': 'country music'}, {'id': 963, 'name': 'loss of brother'}, {'id': 1228, 'name': '1970s'}, {'id': 1416, 'name': 'jazz'}, {'id': 1741, 'name': 'blindness and impaired vision'}, {'id': 2495, 'name': 'georgia'}, {'id': 2635, 'name': 'overdose'}, {'id': 2776, 'name': 'bus ride'}, {'id': 4746, 'name': 'record producer'}, {'id': 5565, 'name': 'biography'}, {'id': 5626, 'name': 'from rags to riches'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 5708, 'name': 'gospel'}, {'id': 5711, 'name': 'indianapolis'}, {'id': 5716, 'name': 'record label'}, {'id': 5718, 'name': 'recording studio'}]"
5255,"[{'id': 1991, 'name': 'santa claus'}, {'id': 5801, 'name': 'nerd'}, {'id': 6150, 'name': 'faith'}, {'id': 9989, 'name': 'gift'}, {'id': 9995, 'name': 'bell'}, {'id': 33678, 'name': 'beard'}, {'id': 34154, 'name': 'north pole'}, {'id': 41312, 'name': 'chute'}, {'id': 41314, 'name': 'trestle'}, {'id': 48711, 'name': 'ticket'}, {'id': 207317, 'name': 'christmas'}]"
866,"[{'id': 238179, 'name': 'skab under tv'}, {'id': 238240, 'name': 'Øverste hylde'}, {'id': 238241, 'name': 'foran'}]"
140,"[{'id': 30, 'name': 'individual'}, {'id': 108, 'name': 'transvestism'}, {'id': 237, 'name': 'gay'}, {'id': 514, 'name': 'spain'}, {'id': 566, 'name': 'sexual identity'}, {'id': 571, 'name': 'transsexuality'}, {'id': 726, 'name': 'drug abuse'}, {'id': 739, 'name': 'sexual abuse'}, {'id': 744, 'name': 'madrid'}, {'id': 774, 'name': 'film business'}, {'id': 776, 'name': 'screenplay'}, {'id': 6054, 'name': 'friendship'}, {'id': 6271, 'name': 'boarding school'}, {'id': 10093, 'name': 'priest'}, {'id': 10508, 'name': 'teacher'}, {'id': 161207, 'name': 'catholicism'}]"
1966,"[{'id': 347, 'name': 'aristotle'}, {'id': 1160, 'name': 'egypt'}, {'id': 1200, 'name': 'greece'}, {'id': 1241, 'name': 'persia'}, {'id': 2857, 'name': 'elephant'}, {'id': 3072, 'name': 'campaign'}, {'id': 5127, 'name': 'alexander the great'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 14704, 'name': 'ancient world'}]"
2288,"[{'id': 494, 'name': 'father son relationship'}, {'id': 699, 'name': 'love at first sight'}, {'id': 1003, 'name': 'photographer'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1332, 'name': 'cheating'}, {'id': 2251, 'name': 'lie'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 4262, 'name': 'tea'}, {'id': 4320, 'name': 'lover'}, {'id': 5091, 'name': 'kiss'}, {'id': 6025, 'name': 'photography'}, {'id': 7879, 'name': 'secret love'}, {'id': 8764, 'name': 'times square'}, {'id': 9468, 'name': 'liar'}, {'id': 9606, 'name': 'sexchat'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10201, 'name': 'death of father'}, {'id': 13072, 'name': 'falling in love'}]"
163,"[{'id': 9663, 'name': 'sequel'}, {'id': 159480, 'name': 'fabergé egg'}, {'id': 159488, 'name': 'dutch eastindian company'}, {'id': 159490, 'name': 'second'}, {'id': 159491, 'name': 'part'}, {'id': 159496, 'name': 'golden egg'}, {'id': 159497, 'name': 'goon'}]"
6341,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 720, 'name': 'helicopter'}, {'id': 1919, 'name': 'mayor'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 3016, 'name': 'security camera'}, {'id': 12670, 'name': 'los angeles'}]"
232,"[{'id': 542, 'name': 'street gang'}, {'id': 1356, 'name': 'billard'}, {'id': 1358, 'name': 'colour-blindness'}, {'id': 10726, 'name': 'gang'}]"
27064,"[{'id': 236, 'name': 'suicide'}, {'id': 907, 'name': 'japanese'}, {'id': 1284, 'name': 'identity'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1628, 'name': 'nationalism'}, {'id': 6285, 'name': ""coup d'etat""}, {'id': 10818, 'name': 'author'}, {'id': 14893, 'name': 'art'}]"
26555,"[{'id': 157524, 'name': 'tropical island'}]"
8852,"[{'id': 1328, 'name': 'secret'}, {'id': 1523, 'name': 'obsession'}, {'id': 1566, 'name': 'dream'}, {'id': 2908, 'name': 'secret society'}, {'id': 3664, 'name': 'research'}, {'id': 4379, 'name': 'time travel'}, {'id': 8685, 'name': 'anti-christ'}, {'id': 9854, 'name': 'artifact'}, {'id': 10093, 'name': 'priest'}, {'id': 10138, 'name': 'satan'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14765, 'name': 'church'}, {'id': 15001, 'name': 'demon'}, {'id': 163055, 'name': 'satanic cult'}]"
27274,"[{'id': 293, 'name': 'female nudity'}, {'id': 549, 'name': 'prostitute'}, {'id': 952, 'name': 'lightning'}, {'id': 1411, 'name': 'brothel'}, {'id': 10122, 'name': 'reanimation'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 10764, 'name': 'crack cocaine'}, {'id': 11181, 'name': 'decapitation'}, {'id': 13040, 'name': 'electrocution'}, {'id': 14512, 'name': 'new york city'}, {'id': 157444, 'name': 'dismemberment'}, {'id': 198102, 'name': ""frankenstein's monster""}]"
5470,"[{'id': 1299, 'name': 'monster'}, {'id': 6110, 'name': 'weapon'}, {'id': 10183, 'name': 'independent film'}]"
4689,"[{'id': 741, 'name': 'transplantation'}, {'id': 9748, 'name': 'revenge'}, {'id': 175884, 'name': 'organ donation'}]"
670,"[{'id': 3364, 'name': 'sushi restaurant'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 5585, 'name': 'notebook'}, {'id': 5600, 'name': 'daughter'}, {'id': 6062, 'name': 'hostility'}, {'id': 7412, 'name': 'sin'}, {'id': 9748, 'name': 'revenge'}, {'id': 9957, 'name': 'loneliness'}, {'id': 14778, 'name': 'urination'}, {'id': 18047, 'name': 'anger'}, {'id': 18396, 'name': 'catholic'}, {'id': 33841, 'name': 'incest'}, {'id': 159544, 'name': 'south hypnosis'}]"
1913,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 856, 'name': 'paraplegic'}, {'id': 1567, 'name': 'intensive care'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 3737, 'name': 'dying and death'}, {'id': 5565, 'name': 'biography'}, {'id': 5896, 'name': 'galicia'}, {'id': 5897, 'name': 'bathing accident'}, {'id': 6089, 'name': 'freedom'}, {'id': 9840, 'name': 'romance'}, {'id': 10909, 'name': 'lawyer'}, {'id': 41599, 'name': 'sailor'}, {'id': 206662, 'name': 'euthanasia'}, {'id': 208666, 'name': 'dignity'}]"
2539,"[{'id': 213, 'name': 'upper class'}, {'id': 456, 'name': 'mother'}, {'id': 641, 'name': 'single parent'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1650, 'name': 'cook'}, {'id': 1716, 'name': 'milieu'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2356, 'name': 'immigrant'}, {'id': 2568, 'name': 'language barrier'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 3200, 'name': 'platonic love'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 4034, 'name': 'class society'}, {'id': 5083, 'name': 'hysteria'}, {'id': 5565, 'name': 'biography'}, {'id': 5616, 'name': 'united states–mexico barrier'}, {'id': 5625, 'name': 'relationship problems'}, {'id': 6069, 'name': 'class'}, {'id': 6277, 'name': 'language course'}, {'id': 9457, 'name': 'single'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 14638, 'name': 'american'}, {'id': 163127, 'name': 'mexican'}, {'id': 170652, 'name': 'father figure'}]"
179,"[{'id': 242, 'name': 'new york'}, {'id': 407, 'name': 'dictator'}, {'id': 409, 'name': 'africa'}, {'id': 434, 'name': 'destruction of a civilization'}, {'id': 441, 'name': 'assassination'}, {'id': 836, 'name': 'resistance'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 15053, 'name': 'united nations'}, {'id': 15155, 'name': 'witness to murder'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 174375, 'name': 'resistance fighter'}]"
83,"[{'id': 269, 'name': 'diving'}, {'id': 843, 'name': 'cataclysm'}, {'id': 3030, 'name': 'nightmare'}, {'id': 4210, 'name': 'panic'}, {'id': 5250, 'name': 'red sea'}, {'id': 5251, 'name': 'primal fear'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 15097, 'name': 'shark'}, {'id': 155334, 'name': 'scuba'}]"
4836,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 1941, 'name': 'ecstasy'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 2235, 'name': 'drug mule'}, {'id': 2708, 'name': 'hitman'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 3152, 'name': 'planned murder'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 6502, 'name': 'exit'}, {'id': 9826, 'name': 'murder'}]"
1392,"[{'id': 549, 'name': 'prostitute'}, {'id': 4750, 'name': 'red-light disctrict'}, {'id': 6019, 'name': 'human trafficking'}, {'id': 33485, 'name': 'calcutta'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 187056, 'name': 'woman director'}]"
291,"[{'id': 270, 'name': 'ocean'}, {'id': 387, 'name': 'california'}, {'id': 658, 'name': 'sea'}, {'id': 966, 'name': 'beach'}, {'id': 1524, 'name': 'surfer'}, {'id': 1668, 'name': 'hawaii'}, {'id': 1669, 'name': 'wave'}, {'id': 1670, 'name': 'sun'}, {'id': 1671, 'name': 'surfboard'}, {'id': 1672, 'name': 'lifestyle'}, {'id': 2006, 'name': 'extremsport'}]"
3509,"[{'id': 387, 'name': 'california'}, {'id': 703, 'name': 'detective'}, {'id': 818, 'name': 'based on novel'}, {'id': 1566, 'name': 'dream'}, {'id': 1568, 'name': 'undercover'}, {'id': 2150, 'name': 'cocaine'}, {'id': 2588, 'name': 'brain'}, {'id': 2866, 'name': 'exam'}, {'id': 2964, 'name': 'future'}, {'id': 4394, 'name': 'test'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4967, 'name': 'assignment'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 14964, 'name': 'drug'}, {'id': 18420, 'name': 'surveillance'}, {'id': 180440, 'name': 'totalitarian'}, {'id': 188950, 'name': 'corporation'}, {'id': 202550, 'name': 'substance'}, {'id': 202551, 'name': 'schizophrenic'}, {'id': 202553, 'name': 'condition'}, {'id': 207268, 'name': 'neo-noir'}]"
70,"[{'id': 396, 'name': 'transporter'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 2660, 'name': 'strong woman'}, {'id': 2792, 'name': 'boxer'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4327, 'name': 'stroke of fate'}, {'id': 4613, 'name': 'training'}, {'id': 5212, 'name': 'advancement'}, {'id': 6075, 'name': 'sport'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 156330, 'name': 'boxing trainer'}, {'id': 207999, 'name': 'determination'}]"
205,"[{'id': 971, 'name': 'rwanda'}, {'id': 972, 'name': 'refugee'}, {'id': 973, 'name': 'refugee camp'}, {'id': 1550, 'name': 'militia'}, {'id': 9826, 'name': 'murder'}, {'id': 10089, 'name': 'slaughter'}, {'id': 10877, 'name': 'dead body'}, {'id': 11872, 'name': 'atrocity'}, {'id': 13069, 'name': 'african'}, {'id': 14624, 'name': 'cruelty'}, {'id': 14819, 'name': 'violence'}, {'id': 15053, 'name': 'united nations'}, {'id': 33617, 'name': 'genocide in rwanda'}, {'id': 34079, 'name': 'death'}]"
118,"[{'id': 212, 'name': 'london england'}, {'id': 494, 'name': 'father son relationship'}, {'id': 715, 'name': 'chocolate'}, {'id': 730, 'name': 'factory worker'}, {'id': 818, 'name': 'based on novel'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 985, 'name': 'candy'}, {'id': 987, 'name': 'overweight child'}, {'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 10508, 'name': 'teacher'}]"
421,"[{'id': 270, 'name': 'ocean'}, {'id': 886, 'name': 'film making'}, {'id': 936, 'name': 'loss of mother'}, {'id': 2045, 'name': 'cynic'}, {'id': 2159, 'name': 'red cap'}, {'id': 3799, 'name': 'ship'}]"
2567,"[{'id': 2336, 'name': 'ladykiller'}, {'id': 3203, 'name': 'pilot'}, {'id': 5565, 'name': 'biography'}, {'id': 9094, 'name': 'womanizer'}, {'id': 10168, 'name': 'aviation'}, {'id': 10352, 'name': 'phobia'}, {'id': 33483, 'name': 'u.s. congress'}, {'id': 221446, 'name': 'flying boat'}, {'id': 229078, 'name': 'test flight'}]"
693,"[{'id': 591, 'name': 'cia'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1196, 'name': 'florida'}, {'id': 2088, 'name': 'anti-authoritarian upbringing'}, {'id': 2606, 'name': 'jew'}, {'id': 3453, 'name': 'parents-in-law'}, {'id': 3454, 'name': 'orderly'}, {'id': 3455, 'name': 'just married'}, {'id': 3456, 'name': 'sex therapy'}, {'id': 6188, 'name': 'bad father-in-law'}, {'id': 18035, 'name': 'family'}, {'id': 183886, 'name': 'illegitimate son'}]"
6439,"[{'id': 2282, 'name': 'love of animals'}, {'id': 2673, 'name': 'horse'}, {'id': 3394, 'name': 'identity crisis'}, {'id': 4932, 'name': 'farm'}, {'id': 7639, 'name': 'zebra'}]"
7214,"[{'id': 577, 'name': 'black people'}, {'id': 5833, 'name': 'autoritian education'}, {'id': 6075, 'name': 'sport'}, {'id': 6270, 'name': 'high school'}, {'id': 6278, 'name': 'scholarship'}, {'id': 6496, 'name': 'basketball'}, {'id': 7920, 'name': 'violence in schools'}, {'id': 10508, 'name': 'teacher'}, {'id': 193547, 'name': 'teachers and students'}]"
27549,"[{'id': 818, 'name': 'based on novel'}, {'id': 4379, 'name': 'time travel'}, {'id': 9663, 'name': 'sequel'}, {'id': 164218, 'name': 'psychotronic'}, {'id': 181213, 'name': 'sword and sandal'}, {'id': 192215, 'name': 'beastmaster'}, {'id': 192913, 'name': 'warrior'}, {'id': 197014, 'name': 'time portal'}, {'id': 208009, 'name': 'gun fight'}, {'id': 234213, 'name': 'sword and sorcery'}]"
613,"[{'id': 220, 'name': 'berlin'}, {'id': 351, 'name': 'poison'}, {'id': 407, 'name': 'dictator'}, {'id': 1443, 'name': 'clerk'}, {'id': 1698, 'name': 'ideology'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2052, 'name': 'traitor'}, {'id': 2300, 'name': 'despair'}, {'id': 2535, 'name': 'destroy'}, {'id': 2850, 'name': 'testament'}, {'id': 3054, 'name': 'capitulation'}, {'id': 3055, 'name': 'soviet troops'}, {'id': 3060, 'name': 'race politics'}, {'id': 3061, 'name': 'national socialism'}, {'id': 3063, 'name': 'adolf hitler'}, {'id': 3064, 'name': 'ultimate victory'}, {'id': 3065, 'name': 'minister'}, {'id': 3068, 'name': 'national socialist party'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6165, 'name': 'historical figure'}, {'id': 33671, 'name': 'german shepherd'}]"
8978,"[{'id': 726, 'name': 'drug abuse'}, {'id': 1666, 'name': 'mexican standoff'}, {'id': 2375, 'name': 'junkie'}, {'id': 2885, 'name': 'prison cell'}, {'id': 3373, 'name': 'snow storm'}, {'id': 3543, 'name': 'transport of prisoners'}, {'id': 3737, 'name': 'dying and death'}, {'id': 5343, 'name': 'molotow cocktail'}, {'id': 5632, 'name': ""new year's day""}, {'id': 9714, 'name': 'remake'}, {'id': 9758, 'name': 'deception'}, {'id': 10349, 'name': 'survival'}, {'id': 10950, 'name': 'shootout'}, {'id': 11734, 'name': 'police corruption'}, {'id': 14707, 'name': 'brutality'}, {'id': 14755, 'name': 'power outage'}, {'id': 14819, 'name': 'violence'}, {'id': 18107, 'name': 'silencer'}, {'id': 156650, 'name': 'machine gun'}, {'id': 161998, 'name': 'night vision goggles'}, {'id': 173845, 'name': 'exploding bus'}, {'id': 178929, 'name': 'detroit michigan'}]"
8968,"[{'id': 3030, 'name': 'nightmare'}, {'id': 3298, 'name': 'hallucination'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 14602, 'name': 'break-up'}, {'id': 155808, 'name': 'hometown'}, {'id': 157154, 'name': 'psychotherapy'}]"
6961,"[{'id': 818, 'name': 'based on novel'}, {'id': 6739, 'name': 'callboy'}, {'id': 13027, 'name': 'wedding'}, {'id': 156731, 'name': 'escort'}, {'id': 156760, 'name': 'fake boyfriend'}, {'id': 187056, 'name': 'woman director'}]"
2436,"[{'id': 1852, 'name': 'mutant'}, {'id': 3521, 'name': 'earthquake'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 6556, 'name': 'talisman'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 10547, 'name': 'arcade'}, {'id': 12670, 'name': 'los angeles'}, {'id': 41645, 'name': 'based on video game'}, {'id': 162715, 'name': 'ruins'}]"
4935,"[{'id': 334, 'name': 'flying'}, {'id': 616, 'name': 'witch'}, {'id': 2217, 'name': 'rain'}, {'id': 3098, 'name': 'castle'}, {'id': 3151, 'name': 'scarecrow'}, {'id': 5133, 'name': 'body exchange'}, {'id': 7315, 'name': 'hatter'}, {'id': 7397, 'name': 'bakery'}, {'id': 15001, 'name': 'demon'}, {'id': 210024, 'name': 'anime'}]"
8488,"[{'id': 7699, 'name': 'speed date'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 13043, 'name': 'dating'}]"
561,"[{'id': 290, 'name': 'angel'}, {'id': 718, 'name': 'confession'}, {'id': 2626, 'name': 'exorcism'}, {'id': 3648, 'name': 'archangel gabriel'}, {'id': 3649, 'name': 'holy water'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10139, 'name': 'lucifer'}, {'id': 15001, 'name': 'demon'}, {'id': 156174, 'name': 'occult'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
3040,"[{'id': 616, 'name': 'witch'}, {'id': 1552, 'name': 'subway'}, {'id': 1721, 'name': 'fight'}, {'id': 3800, 'name': 'airplane'}, {'id': 3905, 'name': 'owl'}, {'id': 3911, 'name': 'todfeind'}, {'id': 5369, 'name': 'guard'}, {'id': 11221, 'name': 'blood'}, {'id': 186450, 'name': 'moscow'}]"
4551,"[{'id': 3605, 'name': 'baseball bat'}, {'id': 4129, 'name': 'widow'}, {'id': 4741, 'name': 'recording contract'}, {'id': 5718, 'name': 'recording studio'}, {'id': 8045, 'name': 'russian mafia'}, {'id': 10572, 'name': 'music business'}, {'id': 10712, 'name': 'night club'}, {'id': 163949, 'name': 'pawnshop'}]"
2026,"[{'id': 1812, 'name': 'fbi'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 4668, 'name': 'police operation'}, {'id': 14903, 'name': 'home invasion'}, {'id': 18233, 'name': 'hostage situation'}, {'id': 159710, 'name': 'hostage negotiator'}]"
33539,"[{'id': 6054, 'name': 'friendship'}, {'id': 18165, 'name': 'animal'}]"
187,"[{'id': 4565, 'name': 'dystopia'}, {'id': 9717, 'name': 'based on comic'}, {'id': 15365, 'name': 'held captive'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 158973, 'name': 'black and white and color'}, {'id': 159362, 'name': 'black and white scene'}, {'id': 171570, 'name': 'black and white to color'}, {'id': 175593, 'name': 'mysterious killer'}, {'id': 175600, 'name': 'doing the right thing'}, {'id': 175603, 'name': 'mercedes'}, {'id': 175610, 'name': 'silhouette'}, {'id': 207268, 'name': 'neo-noir'}]"
7364,"[{'id': 168297, 'name': 'tyrant'}, {'id': 168302, 'name': 'ironclad ship'}]"
7453,"[{'id': 211, 'name': 'bureaucracy'}, {'id': 803, 'name': 'android'}, {'id': 818, 'name': 'based on novel'}, {'id': 3713, 'name': 'chase'}, {'id': 3801, 'name': 'space travel'}, {'id': 4270, 'name': 'galaxy'}, {'id': 9951, 'name': 'alien'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10349, 'name': 'survival'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 14544, 'name': 'robot'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 177145, 'name': 'hyperspace'}, {'id': 177146, 'name': 'meaning of life'}, {'id': 221653, 'name': 'destruction of earth'}, {'id': 221654, 'name': 'intergalactic travel'}, {'id': 221655, 'name': 'islington england'}]"
8976,"[{'id': 242, 'name': 'new york'}, {'id': 367, 'name': 'shyness'}, {'id': 3658, 'name': 'career'}, {'id': 8044, 'name': 'flight'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 9935, 'name': 'travel'}, {'id': 10556, 'name': 'male female relationship'}, {'id': 12670, 'name': 'los angeles'}]"
1495,"[{'id': 2868, 'name': 'crusade'}, {'id': 6917, 'name': 'epic'}, {'id': 10466, 'name': 'knight'}, {'id': 10491, 'name': 'swordsman'}, {'id': 14656, 'name': 'order of the templars'}, {'id': 14989, 'name': 'religious'}, {'id': 208681, 'name': 'knight templars'}, {'id': 222337, 'name': 'saladin'}, {'id': 222340, 'name': 'king richard'}]"
1640,"[{'id': 3060, 'name': 'race politics'}, {'id': 5600, 'name': 'daughter'}, {'id': 5666, 'name': 'installer'}, {'id': 6149, 'name': 'police'}, {'id': 6201, 'name': 'fall'}, {'id': 9844, 'name': 'car crash'}, {'id': 12425, 'name': 'racism'}, {'id': 12670, 'name': 'los angeles'}, {'id': 157912, 'name': 'bigotry'}, {'id': 170154, 'name': 'social services'}, {'id': 203113, 'name': 'collision'}]"
1895,"[{'id': 797, 'name': 'showdown'}, {'id': 10013, 'name': 'death star'}, {'id': 10629, 'name': 'vision'}, {'id': 11491, 'name': 'cult figure'}, {'id': 158449, 'name': 'hatred'}, {'id': 160840, 'name': 'dream sequence'}, {'id': 160946, 'name': 'expectant mother'}, {'id': 161176, 'name': 'space opera'}, {'id': 163272, 'name': 'chancel'}, {'id': 163277, 'name': 'childbirth'}, {'id': 163295, 'name': 'galactic war'}]"
4379,"[{'id': 2374, 'name': 'bad mother-in-law'}, {'id': 3262, 'name': 'surgeon'}, {'id': 5904, 'name': 'dogsitter'}, {'id': 13072, 'name': 'falling in love'}]"
27,"[{'id': 212, 'name': 'london england'}, {'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 578, 'name': 'rock and roll'}, {'id': 3405, 'name': 'blow job'}, {'id': 4313, 'name': 'condom'}, {'id': 4316, 'name': 'safe sex'}, {'id': 6029, 'name': 'concert'}, {'id': 6935, 'name': 'erection'}, {'id': 7410, 'name': 'fellatio'}, {'id': 9772, 'name': 'pubic hair'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 10762, 'name': 'penetration'}, {'id': 11474, 'name': 'sexual intercourse'}, {'id': 11868, 'name': 'ejaculation'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 33494, 'name': 'couple'}, {'id': 33513, 'name': 'desire'}, {'id': 155606, 'name': 'semen'}, {'id': 155662, 'name': 'vulva'}, {'id': 155671, 'name': 'male orgasm'}, {'id': 155678, 'name': 'penis'}, {'id': 156433, 'name': 'explicit sex'}]"
953,"[{'id': 2043, 'name': 'lion'}, {'id': 2509, 'name': 'hippopotamus'}, {'id': 2510, 'name': 'giraffe'}, {'id': 3028, 'name': 'penguin'}, {'id': 7639, 'name': 'zebra'}]"
921,"[{'id': 396, 'name': 'transporter'}, {'id': 1199, 'name': 'netherlands'}, {'id': 1477, 'name': 'world cup'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 2792, 'name': 'boxer'}, {'id': 4487, 'name': 'boxing match'}, {'id': 4610, 'name': 'comeback'}, {'id': 4613, 'name': 'training'}, {'id': 4614, 'name': 'heavy weight'}, {'id': 4615, 'name': 'folk hero'}, {'id': 5565, 'name': 'biography'}, {'id': 5600, 'name': 'daughter'}, {'id': 6066, 'name': 'defeat'}, {'id': 6075, 'name': 'sport'}]"
787,"[{'id': 258, 'name': 'bomb'}, {'id': 782, 'name': 'assassin'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1328, 'name': 'secret'}, {'id': 1376, 'name': 'assault rifle'}, {'id': 1419, 'name': 'gun'}, {'id': 2587, 'name': 'married couple'}, {'id': 2708, 'name': 'hitman'}, {'id': 4049, 'name': 'decoy'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 6038, 'name': 'marriage'}, {'id': 8438, 'name': 'job'}, {'id': 10061, 'name': 'dysfunctional marriage'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14677, 'name': 'bullet wound'}]"
